,id,name,age,height,weight
10291,464470,Elaine van Zyl,45,1670 cm,65 kg
10292,1301481,Camille Enns,28,,
10293,1384780,Lisa Lippuner,25,,
10294,452466,Jessica Nichols,38,,
10295,1575231,Jess Clarke,31,,
10296,196872,Jaime Almond,42,61 in,133 lb
10297,4614,Holly McVey,33,65 in,155 lb
10298,267340,Anne Marie McClintock,41,,130 lb
10299,789310,Hana Jeong,26,,
10300,1802893,Carolina J Hernandez,28,,
10301,921498,Alanna Baillargeon-Smith,29,,144 lb
10302,686449,Viviane Brouwers,54,,
10303,843555,Cori Bergeron,35,68 in,143 lb
10304,595693,Erin Crabtree,23,68 in,175 lb
10305,1233403,Sabrina Schüller,40,162 cm,56 kg
10306,528472,Hayley Martone,27,61 in,130 lb
10307,666375,Marita Gjerland,27,153 cm,55 kg
10308,549607,Rebecca Magnone,37,68 in,
10309,1543146,Destany Brown,25,62 in,132 lb
10310,341242,Delilah Balding,35,67 in,160 lb
10311,1258352,Hannah Boyl,26,62 in,127 lb
10312,886716,Monica Popescu,46,160 cm,60 kg
10313,1421179,Lynn Kamphuis,30,176 cm,73 kg
10314,349312,Suzette Argent,34,,53 kg
10315,989213,Tiffanie Burchfield,32,65 in,150 lb
10316,1479602,Sarah-Maria Himbert,22,174 cm,72 kg
10317,1022542,Jeanna Gordon,27,168 cm,65 kg
10318,1066123,Helena Robres,26,,
10319,1186618,Becky Austin,31,64 in,145 lb
10320,1210623,Brittany Check,28,68 in,155 lb
10321,1763377,Caroline McKee,26,66 in,140 lb
10322,192742,Marlene Mousseux,40,67 in,
10323,932468,Yolande Deacon,40,167 cm,59 kg
10324,1637587,Madeline Giesel,32,,
10325,1210134,Iroise Stevanazzi,28,174 cm,66 kg
10326,13212,Danielle Preston,35,67 in,162 lb
10327,1517704,Sarah Allaoui,28,159 cm,66 kg
10328,1068729,Lindsay Dawson,40,64 in,59 kg
10329,1620357,Nikole Favero,22,,
10330,275231,Sally Jordan,30,171 cm,70 kg
10331,760211,Ashleigh Cumins,26,,
10332,942500,Anne Lynn Eicher,27,160 cm,60 kg
10333,1634229,Ashley Burkhardt,26,67 in,150 lb
10334,1209890,Sophia Gagliardo,16,165 cm,63 kg
10335,668022,Alison Tillbrook,47,67 in,150 lb
10336,917523,Liz Koehler,35,67 in,160 lb
10337,1830112,Jenna Banks,31,,
10338,1231597,Brittany Miller,32,64 in,159 lb
10339,293998,Autumn Harris,32,,
10340,15909,Jenn Chiaramonte,42,,
10341,135287,Synthia Saya,40,62 in,145 lb
10342,1575784,Gabriela Orantes,25,160 cm,59 kg
10343,692145,Ana Carolina Fonseca,30,1700 cm,59 kg
10344,1481277,Louise Holm,25,167 cm,64 kg
10345,829209,Angela Marchiori,41,61 in,130 lb
10346,1311412,Kaui Lawrence,30,,125 lb
10347,1226080,Fanny Renaudin,23,,
10348,1023652,Sammie Krimpelman,29,,
10349,557590,Tricia Shepperson,46,67 in,137 lb
10350,700011,Linda Ashby,39,162 cm,70 kg
10351,1183609,Lynette Suller,44,,130 lb
10352,1781536,Louise Keithley,37,,
10353,142674,Crystal Aguilar,35,61 in,130 lb
10354,670384,Kym Dabrowski,40,169 cm,67 kg
10355,1283861,Jodie Salmon,33,,62 kg
10356,1553432,Diana Feinberg,38,,
10357,657683,Wu Charlotte,23,170 cm,68 kg
10358,930083,Zoey Chittick,23,65 in,137 lb
10359,1482281,Sarah Elisabeth Pronovost,25,,
10360,839695,Mi Young Park,36,161 cm,48 kg
10361,1235227,Nadia Breytenbach,40,167 cm,60 kg
10362,1800925,Shailee Weiss,21,61 in,127 lb
10363,1772438,Maria Arvidslund,43,,
10364,582364,Sidney Hilker,28,,
10365,749815,Hrafnhildur Finnbogadottir,20,163 cm,63 kg
10366,215672,CJ Oprea,41,171 cm,157 lb
10367,320156,Kellie Greer,42,,
10368,1659798,Karen Galan,31,158 cm,55 kg
10369,1076096,Lucy Wilde,22,,67 kg
10370,949819,Gretchen Marrero,35,,145 lb
10371,231124,Lindsey Carleton,37,63 in,143 lb
10372,1397258,Hadley Lolli,32,,
10373,965569,Corey Bretz,29,65 in,135 lb
10374,163412,Gisela Garcia-Noblejas,33,165 cm,57 kg
10375,931850,Olivia McIntosh,24,,
10376,1133475,Elsa Eiriksdottir,22,,
10377,799015,Jessica Newman,25,,
10378,783936,Brenda Perkins,43,60 in,135 lb
10379,1116620,Eline De Backker,26,174 cm,65 kg
10380,536266,Julie Styles,38,68 in,140 lb
10381,605001,Cassandra Lee,30,173 cm,65 kg
10382,968388,Jordan West,29,61 in,
10383,1232536,Rikke Holst Søndergård,30,,
10384,1369865,Stacie Jenkins,29,,
10385,1059848,Faresha Karina Briceño,32,152 cm,116 lb
10386,487754,Victoria Habibi,32,63 in,135 lb
10387,229027,Kasie Patterson,31,,166 lb
10388,1059098,Karen Gylfadóttir,35,,
10389,17899,Meghan Rohde,39,65 in,145 lb
10390,551503,Joanna Sugawara,39,64 in,157 lb
10391,299338,Shana Roen,32,,
10392,773918,Dana Fouche,39,,
10393,789870,Elisa Saltini,39,164 cm,53 kg
10394,1587910,Nina Aulova,31,162 cm,61 kg
10395,311873,Diana Arniella,34,66 in,153 lb
10396,321028,Samantha Koczorowski,39,65 in,165 lb
10397,542469,Ellen Merrill,30,66 in,150 lb
10398,1030499,Hunter Martin,26,65 in,124 lb
10399,1298900,Nadezhda Muchina,33,,
10400,975634,Izabela Maysa,25,,
10401,328359,Megan Cunningham,34,63 in,130 lb
10402,822160,Eva Cellier,26,174 cm,52 kg
10403,700569,Laura Fitzpatrick,51,163 cm,60 kg
10404,923329,Jessica Hoover,30,68 in,70 kg
10405,518656,Yiseul Park,31,,152 lb
10406,155307,Lizzy Shaughnessy,30,66 in,180 lb
10407,1573786,Amy Brower,42,63 in,121 lb
10408,36706,Paige Savery,52,68 in,156 lb
10409,1033140,Fathia Halima,36,158 cm,64 kg
10410,1348385,Anna Nolén,22,175 cm,67 kg
10411,891523,Liubov Zhestareva,28,160 cm,54 kg
10412,704454,Miki Takeshita,32,,
10413,710088,Emily Frid,32,67 in,145 lb
10414,1770880,Shannon Card,32,68 in,
10415,893883,Shannon Stout,39,65 in,148 lb
10416,1569323,May Ryder,25,165 cm,
10417,1059499,Lauren Grant,31,64 in,145 lb
10418,699693,Meghan Trivett,30,,
10419,360207,Tricia Maghinay,42,,120 lb
10420,1171316,Hélène Leleu,37,170 cm,62 kg
10421,1274731,Marissa Novotny,29,,
10422,165456,Alina Senawe,37,,165 lb
10423,1017825,Virginia McNair,20,,
10424,843297,Sarah Robertson,39,65 in,132 lb
10425,28207,Nicole Devine,53,,
10426,805975,Carolina Torres,26,,
10427,1580125,Lindsay Clements,28,64 in,140 lb
10428,250926,Sole Dominguez,35,2 cm,125 lb
10429,913072,Sabryna Therriault,29,168 cm,150 lb
10430,468382,Joni Heidt,42,,144 lb
10431,752653,Chantal Hofer,31,170 cm,62 kg
10432,1603637,Frederikke Bomholt,24,,
10433,1206846,Tiffany Marquis,35,61 in,109 lb
10434,1271070,Kuo Xu,28,63 in,135 lb
10435,733143,Lauren Dudley,43,62 in,105 lb
10436,583492,Christine Farey,33,64 in,135 lb
10437,978029,Jamie Didde,43,65 in,150 lb
10438,631081,Sam Scalise,30,,
10439,1350291,Si Ling Soh,32,,
10440,598073,Stephanie Beltran,31,64 in,1378 lb
10441,64504,Katie Mills,48,163 cm,63 kg
10442,1567980,Mariah Box,27,,
10443,1598028,Rachel Cartwright,29,,
10444,1610222,Ashley Crossman,34,,
10445,1317757,Gemma Townsend,38,170 in,72 kg
10446,821744,Jenan Laham,40,,
10447,1215189,Elena Mangas,24,,
10448,1239224,Annette Nilsen,37,180 cm,70 kg
10449,470934,Nicola Spooner,32,170 cm,143 lb
10450,582605,Amber Wood,41,62 in,125 lb
10451,41438,Goeun Noh,40,160 cm,53 kg
10452,1644780,Katrina Gobeille,32,,
10453,984237,Katherine Palmer,24,65 in,146 lb
10454,1765680,Stacie Erfle,36,,
10455,1007817,Madeleine Moore,29,65 in,140 lb
10456,495067,Justine Deziel,29,167 cm,164 lb
10457,1217735,Leslie Parks,32,64 in,150 lb
10458,459133,Casey King,28,62 in,175 lb
10459,1479833,Beth Dring,24,,
10460,1635916,Cassie Garrison,35,,
10461,1129958,Briana Hanson,32,62 in,125 lb
10462,325414,Joanne Garner,38,168 cm,130 lb
10463,733080,Cassidy Tibbets,21,,
10464,1219684,Maribela Oliveira Bernardo,37,158 cm,54 kg
10465,1226688,Ailsa McKeon,29,161 cm,60 kg
10466,1236428,Sara Sweatt,30,62 in,155 lb
10467,520639,Ashley Rasmussen,37,,136 lb
10468,613093,Lindsey Feilner,36,64 in,118 lb
10469,246543,Lisa Brady,46,68 in,150 lb
10470,748695,Malou Qvistgaard,30,173 cm,68 kg
10471,352361,Christy Brice,36,60 in,
10472,955260,Lisa Muise,47,63 in,135 lb
10473,1271183,Lucia Galindo,34,64 in,135 lb
10474,1754086,Maia Wilson-Menehira,26,,
10475,307965,Jaun-Mari Engelbrecht,28,163 cm,
10476,1788053,Shani Tamir,23,,
10477,1250821,Mariana Policarpo Da Silva,28,159 cm,56 kg
10478,1669804,Kyla Romero,22,,
10479,337246,Merinda Husking,34,,
10480,1634539,Frida Baade,20,167 cm,
10481,1017359,Krista Mitchell,34,,
10482,1223433,Elisa Holland-Nell,24,172 cm,65 kg
10483,837315,Erin Tasko,37,68 in,148 lb
10484,712993,Bruna Lopes,30,,61 kg
10485,1599795,Niamh O Connell,29,,
10486,157611,Kimberley Drobny,50,64 in,135 lb
10487,175574,Sarah Perry,25,63 in,135 lb
10488,255724,Andrea Newdeck,42,67 in,140 lb
10489,920672,Evgenia Marchenko,28,165 cm,54 kg
10490,370174,Lauren Ehnis,33,,125 lb
10491,1653079,Alexandra Duarte,29,,
10492,1237268,Celia Zimmermann,44,155 cm,53 kg
10493,1549923,Melia Rousseau,17,60 in,115 lb
10494,904245,Francesca Palladi,30,160 cm,61 kg
10495,1281062,Nari Youn,29,158 cm,51 kg
10496,480509,Manuela Osterwalder,41,171 cm,65 kg
10497,947394,Emily Traynor,30,,135 lb
10498,1829662,Angie Tseng,29,,
10499,910804,Esmiralda Swart,28,160 cm,56 kg
10500,1174321,Magda Olszewska,34,169 cm,68 kg
10501,1424559,Inne Gantois,38,,
10502,1779431,Laura Nixon,17,,
10503,1530441,Emilia Kurkela,20,,
10504,951077,Camille Fabre,28,169 cm,69 kg
10505,1238858,Nina Hinrichs,28,,
10506,929634,Frédérique Arnheim,25,168 cm,66 kg
10507,106769,Elin Westin,29,169 cm,68 kg
10508,662194,Natalie Schlensog,32,164 cm,58 kg
10509,255022,Tamsin Humes,40,173 cm,61 kg
10510,101572,Martina Herington,37,72 in,170 lb
10511,1224479,Christina Thomas-Walker,26,63 in,135 lb
10512,519803,Amanda Klaiber,39,64 in,135 lb
10513,1214735,Graziela Perlow,43,151 cm,112 lb
10514,691539,Carla Prando,28,161 cm,58 kg
10515,1206856,Randi Stephens,39,66 in,130 lb
10516,1073222,Jana Michaud,32,152 cm,148 lb
10517,509785,Torrie Strong,29,60 in,132 lb
10518,585207,Ashlee Sarna-Kosnar,32,,76 kg
10519,936401,Emily Geels,28,62 in,115 lb
10520,1328192,Celeste Castellon,20,163 cm,145 lb
10521,296654,Katie Miller,40,,
10522,1135396,Wendy Williams,33,,
10523,1078605,Bronwen Price,32,6 in,70 kg
10524,1617303,Summer Vanover,22,63 in,140 lb
10525,949712,Silvana Hoeberichts,29,163 cm,60 kg
10526,991759,Laura-Otilia Stoia-Djeska,29,169 cm,60 kg
10527,442714,Ji Hyun Jung,35,168 cm,57 kg
10528,434495,Ashley Hodge,42,,
10529,514187,Lillian Stiles,30,67 in,145 lb
10530,278914,Amber White,39,62 in,
10531,268966,Dolores Salken,47,64 in,130 lb
10532,1647939,Jessica Hendriks,18,170 cm,60 kg
10533,1173163,Bruna Daoud,27,167 cm,63 kg
10534,538632,Mairead McMahon,43,,
10535,770307,Bruna Marengoni,30,169 cm,62 kg
10536,1305542,Janelle Polglase,39,,
10537,49534,Amber Robbins,34,63 in,120 lb
10538,542179,Nicole Freymond,36,66 in,120 lb
10539,694190,Jordan Wildman,41,64 in,145 lb
10540,372041,Ágústa Sigurdardottir,41,159 cm,
10541,540255,Melissa Van Kooten,40,,
10542,1227404,Rebecca Goyder-Smith,27,173 cm,1 kg
10543,918651,Heather Mocco,37,,
10544,1301566,Rachel Wojdowski,37,,164 lb
10545,1606681,Dana Nolan,49,63 in,110 lb
10546,293386,Mari Johansson,39,170 cm,62 kg
10547,1021829,Molly Ann Barnhart,24,67 in,
10548,1320522,Manta Huisamen,39,159 cm,57 kg
10549,1784516,Elin Kallmyr,22,,
10550,733596,Anita Schwyter,46,156 cm,54 kg
10551,600940,Lindsay Blitz,31,64 in,128 lb
10552,890056,Jessica McHenry,36,61 in,145 lb
10553,929530,Tina Sveum,29,167 cm,
10554,602338,Brooke Friedrich,32,64 in,125 lb
10555,1810776,Mélanie Pilote,45,,
10556,742542,Elina Knaapi,31,,
10557,1257319,Sonya Clyne,42,167 cm,64 kg
10558,612520,Eun Ji Kim,34,,
10559,1340662,Domenica Maselli,22,,
10560,233907,Erin Popelka,38,62 in,123 lb
10561,1011403,Tatiana Esteban,36,159 cm,52 kg
10562,9290,Madeline Mirasol,44,62 in,130 lb
10563,1306508,Pauline Zenga,27,,
10564,955158,Holly York,45,60 in,135 lb
10565,840692,Brittney Jones,32,69 in,170 lb
10566,991198,Hali Wood,20,65 in,143 lb
10567,305996,Mylene Alarcon,32,62 in,120 lb
10568,848167,Kathleen Smith,27,67 in,155 lb
10569,115585,Ali Gage,35,72 in,185 lb
10570,1028603,Samantha Flight,25,66 in,128 lb
10571,1134540,Margaux Carle,24,67 in,145 lb
10572,551600,Jeanette Gray,39,70 in,178 lb
10573,798031,Joanna Lee Kyte,38,65 in,170 lb
10574,318707,Patti Aubry,48,,145 lb
10575,1194631,Cierra O'Connor,31,69 in,155 lb
10576,54513,Lari Goode,53,59 in,110 lb
10577,279774,Justine Vandal,35,62 in,152 lb
10578,448691,Carissa Savitsky,38,66 in,144 lb
10579,903171,Judith Gatz,40,169 cm,70 kg
10580,1780559,Jane Wheller,32,170 cm,83 kg
10581,475376,Kendra Podielsky,46,64 in,145 lb
10582,901652,Lara Steinauer,47,,
10583,478766,Marybeth Dugan,38,64 in,135 lb
10584,1014567,Kristina Kapla,31,65 in,130 lb
10585,495828,Christina Cole,49,,
10586,969323,Natasha Doran,17,65 in,120 lb
10587,519094,Kara Trivolis,28,69 in,145 lb
10588,664982,Carly Farmer,29,65 in,147 lb
10589,125171,Monica Trosclair,39,67 in,155 lb
10590,1276552,Ilona Bonnet,23,157 cm,53 kg
10591,1623425,Yekaterina Kuchsh,38,,
10592,776399,Toni Clancy,35,,
10593,592711,Emer o Mahoney,36,,
10594,510297,Naomi Jansen,33,165 cm,63 kg
10595,691028,Jade Saubert,28,64 in,160 lb
10596,319751,Gunilla Olofsson,33,,
10597,1529715,Tyre Aguilar,25,,
10598,681357,Thais Carvalho,35,170 cm,70 kg
10599,487120,Alicia Bloom,35,64 in,144 lb
10600,471450,Angie Edwards,30,61 in,57 kg
10601,1243366,Sophie Laird,27,160 in,128 lb
10602,833543,Erica Ainsworth,42,167 cm,150 lb
10603,1012766,Chelsea Fernando,24,62 in,118 lb
10604,1056189,Kristi Nielsen,38,68 in,140 lb
10605,1691202,Anneliese Hughes,25,,
10606,1012550,Demi Preston,24,167 cm,60 kg
10607,1191456,Malavika Bedi,32,,
10608,943525,Kacy Janysek,34,62 in,151 lb
10609,1161377,Naomi Steine,45,,
10610,1082923,Ana Lucia Santizo Alejos,37,160 cm,125 lb
10611,787334,Abril Yurena Avendaño,22,166 cm,59 kg
10612,254598,Melanie Kneller,42,166 cm,69 kg
10613,1778423,Kellie Slater,25,,
10614,37492,Rachel Fischer,53,63 in,119 lb
10615,111734,Marissa Papazian,37,63 in,125 lb
10616,1549222,Natasha Marques,30,157 cm,65 kg
10617,221386,Sandra Lozano,35,150 cm,125 lb
10618,1223590,Isabelle Penot,25,158 cm,
10619,262219,Perla Alessandra Mitri,45,158 cm,60 kg
10620,957683,Frankie Burger,35,68 in,160 lb
10621,1620422,Vanessa Pettinato,41,153 cm,52 kg
10622,1427158,Paula Martinsson,32,170 cm,63 kg
10623,1577182,Lorraine Regnier,22,,
10624,1282113,Tatjana Abramides,26,166 cm,64 kg
10625,917370,Lavinia Baron,29,,
10626,1770579,Elena Camboianu,29,,
10627,1259940,Joanna Guindon,45,63 in,132 lb
10628,1661631,Anouk Bartholome,26,,
10629,1032039,Polette Ruano,27,5 in,136 lb
10630,687432,Juliana Serrano,29,64 in,143 lb
10631,1032242,Charmelei Bence,36,65 in,140 lb
10632,557172,Jenn Bolten,45,65 in,
10633,715750,Maggie McGehee,29,,
10634,1281812,Katrina Kapetanovic,33,,
10635,1463553,Yuliya Kotovich,33,165 cm,62 kg
10636,450466,Natasha du Toit,42,155 cm,54 kg
10637,1239675,Terri Lynn Wolfe,27,,
10638,35982,Maddi Anderson,29,,146 lb
10639,1330751,Adriana Fernandez,33,54 in,145 lb
10640,1208288,Timea Erika Albertfi,28,65 in,64 kg
10641,919231,Sara Muri,33,172 cm,
10642,884671,Nicole Cadorette,30,66 in,130 lb
10643,507234,Maureen Filippine,51,64 in,117 lb
10644,467182,Michelle Chang,23,63 in,130 lb
10645,1793766,Lesley Vogel,54,,
10646,1000715,Madoka Okada,40,157 cm,
10647,773272,Rachael Stone,44,67 in,145 lb
10648,766999,Rachel Thayer,35,62 in,130 lb
10649,1309564,Lucia Ferri,24,159 cm,
10650,912848,Michelle Larson,33,,
10651,73525,Gretchen Bonser,48,65 in,126 lb
10652,983905,Isabel Coelho,42,165 cm,58 kg
10653,1574087,Taylor Sobczyk,22,,
10654,628588,Denise Del Villar,46,,135 lb
10655,1270734,Jessica Whyte,33,,50 kg
10656,304131,Becca Traynham,30,68 in,149 lb
10657,372985,Mafalda Rocha,32,170 cm,83 kg
10658,1211416,Marine Cousin,33,168 cm,61 kg
10659,1625573,Mathilde Charreyron,28,,
10660,58627,Meagan Burns,29,63 in,125 lb
10661,216653,Kaki Petit,34,,
10662,280515,Lane Gauntt,32,69 in,175 lb
10663,1037263,Rachel Garrick,28,174 cm,64 kg
10664,80275,Maria Tinkham,38,,
10665,508139,Jen Yack,38,69 in,164 lb
10666,868546,Meg Harbon,31,165 cm,67 kg
10667,96011,Katrina Bell,37,,181 lb
10668,675026,Denise Miccoli,49,,
10669,612701,Jennifer Ruszczak,36,,
10670,720200,Kia Taylor,43,63 in,165 lb
10671,137462,Liz Seiferth,35,67 in,128 lb
10672,1012424,Hildigunnur Sveinsdottir,35,,
10673,252511,Michelle Petry,29,64 in,150 lb
10674,1274136,Geneviève Chassé,38,165 cm,150 lb
10675,84344,Meredith Douglass,32,64 in,120 lb
10676,396145,Sasha Betz,34,69 in,144 lb
10677,755233,Angela Heath,34,,
10678,603175,Sarah Donahue,25,,
10679,720031,Emilia Queiroz,24,165 cm,65 kg
10680,1024222,Jessica Birch,29,163 cm,58 kg
10681,951815,Danielle Matthews,27,,
10682,1197142,Marisa McFadden,34,166 cm,71 kg
10683,1031375,Eva Briceño,17,159 cm,60 kg
10684,686714,Jenna Hassell,28,66 in,150 lb
10685,569375,Liz Kennedy,29,64 in,155 lb
10686,716501,Sallie Benson,31,67 in,150 lb
10687,1317426,Cynthia Pammett,26,,
10688,361578,Jaime Dickson,34,6 in,70 kg
10689,239166,Jen Crichton,33,178 cm,150 lb
10690,1597701,Maddie Greenhaw,16,,
10691,1377277,Ayrn Gilstrap,29,60 in,105 lb
10692,709732,Angelica Gaitan,28,160 cm,53 kg
10693,1007018,Victoria Trimmal,25,168 cm,59 kg
10694,134913,Lindsay Luna,36,66 in,170 lb
10695,22894,Jade Knutson Day,36,64 in,150 lb
10696,327444,Nadine Trompert,43,169 cm,57 kg
10697,1766277,Andrea Ouellette,31,,
10698,609808,Nadia Carroux,40,172 cm,60 kg
10699,1525501,Chayanit Kitnitchiva,18,,
10700,521600,Anne Agrocostea,36,62 in,
10701,1305091,Madison Canatella,25,68 in,136 lb
10702,1382489,Gabriela Mejia,30,,
10703,682550,Veronica Bunch,44,65 in,130 lb
10704,696257,Jennifer Stephens,41,67 in,123 lb
10705,1222688,Kelly Patterson,27,64 in,
10706,903493,Carmen Wright,39,156 cm,60 kg
10707,663073,Melissa Johnson,33,69 in,
10708,1328598,Paulie Eaborn,38,161 cm,55 kg
10709,301791,Chrissy Munn,49,,
10710,536547,Christy Perotti,48,,
10711,645011,Carmen Casteling,29,167 cm,78 kg
10712,911257,Christie Alkin,31,162 cm,68 kg
10713,328433,Melissa Wong,31,,
10714,1155798,Hege Habberstad,35,,
10715,315174,Fay Vieira,37,63 in,125 lb
10716,505094,Chloe Fitzgerald,36,66 in,142 lb
10717,1148423,Erin Goguen,43,61 in,119 lb
10718,68365,Sarah Shaver,39,68 in,155 lb
10719,1574081,Iuliia Peshkova,31,,
10720,779268,Sniga Promberga,44,,
10721,1176528,Trang Nguyen,28,160 cm,57 kg
10722,1219727,Jillian Bolen,28,68 in,138 lb
10723,1617286,Corinne Säll,28,,
10724,129766,Amy Winninghoff,50,62 in,118 lb
10725,904904,Cat Whited,28,67 in,156 lb
10726,263412,Mari Eide,26,,
10727,557058,Alessia Galante,23,64 in,
10728,1165722,Gabriela Andreea Baetica,28,150 cm,49 kg
10729,1456522,Brooke Dunne,23,,
10730,1255261,Ellie Carter,21,,70 kg
10731,1013066,Melissa Brown,45,68 in,
10732,1573021,Amber Darbro,32,67 in,130 lb
10733,72901,Brandi Kalafat,47,64 in,132 lb
10734,406514,Lauren Himle,30,69 in,160 lb
10735,1022782,Jennifer Long,34,65 in,140 lb
10736,1625414,Eleri Phelps,28,,
10737,1795517,Paula Byszio,23,,
10738,495776,Jamie Burgess,47,65 in,124 lb
10739,1790071,Annalise Bruton-Joe,24,62 in,108 lb
10740,693339,Ashton Pettus Rhodes,31,,
10741,1186571,Ludmila Benavides,35,,
10742,1243818,Savannah Jones,26,69 in,158 lb
10743,1343164,Sabarthes Anna,39,163 cm,63 kg
10744,504117,Monique Legey,29,,132 lb
10745,816349,Alejandra García-Figueroa,30,163 cm,65 kg
10746,702385,Karii Reid,35,170 cm,70 kg
10747,248075,Caz Royle,42,67 in,178 lb
10748,1618407,Merethe Solli,21,167 cm,63 kg
10749,185242,Cindy Peters,44,69 in,142 lb
10750,1225775,Sandrine Prato,48,170 cm,66 kg
10751,1435441,Evgeniya Mukhsimova,29,163 cm,62 kg
10752,1796969,Amanda Hollis,27,,
10753,972847,Lorena Revuelta,37,170 cm,61 kg
10754,1233924,Krystle Brackett,36,,127 lb
10755,1796864,Alannah Lawrie,21,160 cm,60 kg
10756,1584414,Cara Weller,36,,
10757,826547,Julanka Gresse,31,168 cm,66 kg
10758,1174683,Emily McGraw,20,,
10759,1685466,Brooke Taylor,27,,
10760,488801,Jessica Okland,29,62 in,125 lb
10761,1805939,Mary Boarman,26,62 in,125 lb
10762,1019082,Claire Clugston,41,172 cm,150 lb
10763,1692184,Samantha Koudenburg,24,176 cm,71 kg
10764,928856,Lorraine Hounslow,44,164 cm,64 kg
10765,1540443,Zahra Ammar,33,155 in,62 kg
10766,766637,Kirsty Neal,40,,
10767,308237,Michelle Gilbert,35,155 cm,128 lb
10768,1625651,Kaat Raman,25,,
10769,1239219,Mariska Smit,27,171 cm,74 kg
10770,229900,Angela Kreps,39,66 in,145 lb
10771,222723,Julie Saunders,33,69 in,155 lb
10772,270923,Xochil Rodriguez,30,63 in,140 lb
10773,767221,Zoe Bond,37,,
10774,940492,Noelle Ellwood,31,64 in,136 lb
10775,324895,Kathleen Herman,32,68 in,130 lb
10776,778727,Kate Guy,40,5 in,135 lb
10777,1237666,Andie LeDonne,29,71 in,173 lb
10778,1393887,Debb Archaga,33,503 in,138 lb
10779,966043,Morgan McDonald,38,,127 lb
10780,38756,Ryan McCarthy,32,,
10781,968900,Naomi Williamson,41,177 cm,70 kg
10782,172554,Lisa Winkler,36,,152 lb
10783,1601164,Chloe Whiterod,22,6 in,65 kg
10784,1578737,Emma Stringfellow,17,63 in,128 lb
10785,1227567,Megan Eichelberger,35,,
10786,1029931,Andrea Zurbriggen,30,65 in,150 lb
10787,869131,Molly Maness,32,67 in,127 lb
10788,736322,Becca Ellis,38,62 in,135 lb
10789,142209,Susan Ward,53,67 in,140 lb
10790,1589433,Harriet Walker,32,,
10791,137561,Holly Parker,36,63 in,135 lb
10792,1571517,Madelyn Brooker,19,68 in,170 lb
10793,1789813,Katie Wilson,24,,
10794,1780260,Louise Risdahl Jensen,25,,
10795,1002538,Sarah Penny,36,,
10796,710612,Angela Mahoney,46,162 cm,48 kg
10797,27507,Melissa Chatterton,50,65 in,130 lb
10798,760235,Ashley Lam,35,,
10799,1387568,Jessie Rhoads,38,61 in,138 lb
10800,1640692,Melissa Menna,38,66 in,133 lb
10801,1622682,Mekenzie Woodhouse,17,,
10802,915990,Katelyn Partridge,28,,
10803,669886,Christina Sutton,31,66 in,135 lb
10804,1365488,Giuliana Ramirez,34,,
10805,674478,Meghan Wagner,34,,
10806,1013520,Michelle Meinecke,38,,
10807,716596,Genevieve Godbout,45,,
10808,271256,Panwarat Duran,36,,140 lb
10809,1116775,Courtney Reed,25,66 in,140 lb
10810,974534,Diandra Dörrich,24,168 cm,
10811,1147032,Yesenia Gonzalez,33,62 in,140 lb
10812,1789146,Luci Foss,29,,
10813,1361952,Brittney Booker,29,62 in,130 lb
10814,977673,Jodie Summer,37,168 cm,64 kg
10815,1368419,Margaux Vion,30,,
10816,1090009,Alexandra Flatten,23,61 in,115 lb
10817,1323337,Loredana Caffarella,28,161 cm,58 kg
10818,1827576,Maria-Sofia Soini,25,168 cm,74 kg
10819,499295,Christine Carlson,42,,134 lb
10820,840413,Maggie Verspoor,26,66 in,140 lb
10821,1230650,Nicole Pearl,33,65 in,138 lb
10822,816580,Alice Vignau,25,,
10823,779866,Mikala Dean,29,160 cm,73 kg
10824,314180,Lisa Green,27,169 cm,61 kg
10825,1208337,Eilidh Currie,22,,67 kg
10826,237192,Madeline Baker,32,68 in,151 lb
10827,802587,Julie Kristine Brotangen,28,,
10828,930346,Tanja Kysela,33,168 cm,63 kg
10829,764147,Sarah Schulze,25,68 in,150 lb
10830,1284278,Carly Marshment,38,64 in,140 lb
10831,1562597,Destiny Antuna,22,,
10832,454786,Megan Vesel,29,63 in,132 lb
10833,166379,Ana Guzman-Matos,32,60 in,116 lb
10834,560341,Paloma Pinheiro,37,153 cm,127 lb
10835,1657133,Mirjana Rudar,43,,
10836,47658,Jennifer Foret,43,63 in,142 lb
10837,272637,Ashley Fenn,32,,133 lb
10838,547255,Sarah Acker,33,64 in,140 lb
10839,315154,Aja Boon,37,164 cm,58 kg
10840,1026341,Amanda Kindler,27,64 in,140 lb
10841,751581,Meghan Miloscia,30,63 in,145 lb
10842,273222,Rikke Jakobsen,45,155 cm,50 kg
10843,1796790,Monica Speth,25,66 in,
10844,1788836,Emily Harrington,19,,
10845,203702,Lenette Vierra,46,63 in,118 lb
10846,1799177,Mihaela Timcea,31,,
10847,531179,Christine Husni,32,,
10848,726184,Jamesia Decuir,30,60 in,111 lb
10849,39552,Lou Acott,44,163 cm,170 lb
10850,3926,Tammyli Gonzalez,37,64 in,135 lb
10851,229567,Michelle Murawski,42,61 in,119 lb
10852,1206458,Stephanie Edinger,40,65 in,175 lb
10853,1246362,Brooke Sappe,21,,
10854,1346996,Khoo Sheue Yee,25,150 cm,47 kg
10855,535788,Lisa Ball,32,67 in,160 lb
10856,347953,Sara Franco,38,66 in,160 lb
10857,1276784,Marie Fourniat,30,,
